event_year,company,ticker,announcement,category,summary,key_number,ship_quarter,availability,quote,confidence,verdict,ticker_ok,number_ok,audit_note,series,lang,n_sources,video_url
2024,Intel,INTC,Intel AI PC optimized model ecosystem,software,"Intel said it has optimized more than 500 AI models for its AI PC platform, spanning over 100 ISVs and enabling more than 300 AI-based product features. This supports the software ecosystem needed to drive AI PC adoption.",more than 500 AI models,,announced,we are also happy to share with you that we have optimized more than 500 AI models these models are being deployed uh to the market gradually,0.78,real_new,True,True,Quote supports 500 optimized models,keynote_forum,en,1,https://www.youtube.com/watch?v=AsQ1swV9XgU
2024,Intel,INTC,Intel AI PC shipment target,roadmap,Intel said its AI PC platform has already shipped in volume and gave an end-of-year shipment expectation. This is a concrete demand signal for Intel-based AI PCs and the broader PC supply chain.,more than 5 million aipc shipped to date,2024Q4,shipping,the sales volume right now is very healthy more than 5 million aipc shipped to date and uh this year by the end of this year we anticipate uh more uh 14 million PC will be shipped,0.78,real_new,True,True,Quote supports shipment milestone,keynote_forum,en,1,https://www.youtube.com/watch?v=lvSyYMpLhmQ
2024,Intel,INTC,Intel AI PC Acceleration Program ISV milestone,platform,"Intel said its AI PC acceleration program now has over 100 ISV solutions running on AI PCs, supporting the developer ecosystem for local AI workloads. This is a concrete ecosystem milestone for Intel’s client AI strategy.",more than 100 isv Solutions,,announced,we have ai acceleration program which we launched in Taiwan couple of months back and we are excited to see more than 100 isv Solutions running on the aipc already,0.78,real_new,True,True,Quote supports 100 ISV solutions,keynote_forum,en,1,https://www.youtube.com/watch?v=MnMFJMNbQJE
2024,InWin,,ModFree AI PC Series / M ecosystem,platform,"InWin introduced a modular PC ecosystem with expansion modules and parts that let users customize and upgrade PCs internally and externally. The system is positioned for AI PC, gaming, workstation, and other configurations.",,,announced,M ecosystem provide a varities of expansion modules and parts to allow user to uh customize and upgrade their PC internally and externally to meet their needs and preference such as aipc gaming RS Workstation and many more,0.86,real_new,True,True,Concrete modular PC ecosystem described,computour,en,1,https://www.youtube.com/watch?v=_0zvpUPP3xk
2024,InWin,,ModFree Mini SFF AI system,other,InWin showed the ModFree Mini configured as a small-form-factor AI system for lightweight AI usage. The booth demo used Stable Diffusion software to generate images from text.,,,announced,we have our Mor mini with a ssf AI system inside for those who need a lightweight AI experience,0.78,real_new,True,True,ModFree Mini AI system described,computour,en,1,https://www.youtube.com/watch?v=_0zvpUPP3xk
2024,ITRI,,Athena Orchestrator,platform,"An O-RAN based SMO and RIC total solution for 5G private network planning, deployment, optimization, and operations. It packages Athena Planner, Athena SMO, and RIC capabilities to simplify private network management across use cases such as factories, hospitals, drones, and warehouses.",,,announced,to meet the private Network requirements itri has developed Athena orchestrator provides operator applies at planning deployment optimization and operation stages in private Network,0.89,real_new,True,True,ITRI-developed Athena Orchestrator is stated.,unboxing,en,1,https://www.youtube.com/watch?v=4nm5HXf1Gak
2024,ITRI,,ITRI EMS 100MW energy-storage site deployment,software,ITRI said its industrial energy management system is expected to be used across energy-storage sites totaling about 100MW by the end of 2024. This is a concrete deployment commitment for grid-scale storage controls in Taiwan.,100MW,2024Q4,announced,"Our industrial services,
our EMS,
by the end of this year,
will likely be used in sites of around 100MW.",0.86,real_new,True,True,Concrete EMS deployment target stated.,keynote_forum,en,1,https://www.youtube.com/watch?v=hacsIEjTZiM
2024,ITRI,,Athena Planner,software,"A planning tool for 5G private networks that simulates coverage, field signal strength, and uplink throughput based on base station and antenna locations. It supports both directional and omnidirectional antenna patterns for private network deployment planning.",,,announced,Athena planner provides suggestions for deployment of 5G private Network and it is according to the locations of base station and antenna to simulate coverage of the field signal strength and uplink link throughput,0.86,real_new,True,True,Concrete 5G deployment planning tool described,unboxing,en,1,https://www.youtube.com/watch?v=4nm5HXf1Gak
2024,ITRI,,Athena RIC AI/ML workflow support,software,"Athena RIC supports AI/ML mechanisms, O2 interface integration, application management, and native AI/ML workflows spanning app onboarding, monitoring, data preprocessing, model training, prediction, and retraining. This enables third-party AI/ML-based apps to run on the RIC and generate real-time inference results using RAN information.",,,announced,it also supports AI or ml mechanism and O2 interface in the meantime Rick has the ability to manage app and Native support AI ml workflow including onboard or offboard app app status monitoring data pre-processing model training and management data prediction and model retrain,0.84,real_new,True,True,Quote details concrete AI/ML RIC workflow support.,unboxing,en,1,https://www.youtube.com/watch?v=4nm5HXf1Gak
2024,ITRI,,Athena SMO energy-saving deployment management,software,Athena SMO automates private network deployment and includes traffic prediction-based energy saving by shutting down part of the base stations during low-usage periods and turning them back on when needed. The stated example claims significant monthly power and carbon-emission reductions for a 10-base-station private network.,"12,750 KW a month",,announced,"take a private network with 105g base stations as an example it can reduce 12,750 KW a month equivalent to about 7,060 kg of carbon emissions",0.82,real_new,True,True,Energy-saving deployment and monthly reduction supported.,unboxing,en,1,https://www.youtube.com/watch?v=4nm5HXf1Gak
2024,ITRI,,RAN slice SLA assurance and traffic congestion detection,roadmap,ITRI committed to future launch of RAN slice SLA assurance and traffic congestion detection capabilities for Athena Orchestrator/RIC. These would extend the platform toward service assurance and congestion analytics for private 5G networks.,,,roadmap,rans slice SLA assurance and traffic congestion detection will also also be launched in the future,0.76,real_new,True,True,Specific future RAN features committed.,unboxing,en,1,https://www.youtube.com/watch?v=4nm5HXf1Gak
2024,JMAX,,JMAX IMU motion sensor system,other,An IMU-based motion sensor technology for wearable motion capture and sports/fitness analysis. The system can scale to multiple sensors for capturing body movement.,15 set,,announced,so the sensor technology here we are using is a ey AIS so it's very dedicated and you can apply to maximum up to the 15 set of the motion sensor to cature,0.7,real_new,True,True,Motion-sensor system and 15 sets supported.,computour,en,1,https://www.youtube.com/watch?v=6BkFqOoVbRU
2024,Kneron,,Neo 330 private GPT inference machine,server,"Kneron announced Neo 330, a higher-performance private GPT inference machine following Neo 300. It is aimed at small teams that want to run personalized GPT on private data without sending sensitive data to the cloud.",40 to 50 people team,,roadmap,and then we are going to have Neo 330 which has better performance than Neo 300 it's good for 40 to 50 people team,0.9,real_new,True,True,Neo 330 and team sizing supported.,keynote_forum,en,1,https://www.youtube.com/watch?v=Gtgi8KU7png
2024,Kneron,,Kneron KNEO 330 enterprise hGPT solution,server,"Kneron announced KNEO 330 as a next-generation local enterprise hGPT appliance for private document, meeting, speech-to-text, and multi-model LLM deployment. It targets organizations that need local GPT capability with lower power use and stronger privacy than cloud GPT services.",30 watt,,announced,in computex we also announced another Next Generation uh hgp solution we called the Neo 330,0.84,real_new,True,False,KNEO 330 announced; 30 watt absent,keynote_forum,en,1,https://www.youtube.com/watch?v=jHvwE2MHPU0
2024,Kneron,,K30/A30 Transformer NPU,npu,"Kneron announced its latest Transformer-capable NPU for on-device/offline LLM use, positioned as an upgrade over its prior 720 generation. The company said the new A30 delivers a 16x improvement versus 720.",16 time Inc Improvement,,announced,this year we are launching a30 we can which can further support Transformer operations we work with ccom for 720 a30 has better performance than 720 and it's a 16 time Inc Improvement,0.78,real_new,True,True,A30 launch and 16x cited,keynote_forum,en,1,https://www.youtube.com/watch?v=Gtgi8KU7png
2024,Kneron,,Kneron A30 dongle,accelerator,"Kneron announced an A30 dongle that embeds its AI chip to add local LLM capability to older PCs, IPCs, and robots through a plug-in form factor. The dongle is meant to upgrade previous-generation systems into AI-capable edge devices without replacing the host platform.",,,announced,we also has a k a30 stangle which then can has our chip inside and have a tiny L model uh and can proc and pray to make the older PC which is the previous generations PC enable to make it become aipc LM aable PC,0.76,real_new,True,True,Concrete AI dongle product,keynote_forum,en,1,https://www.youtube.com/watch?v=jHvwE2MHPU0
2024,Kneron,,Kneron KNEO 1000,roadmap,Kneron disclosed plans for a larger KNEO 1000 system following KNEO 300 and the Computex-announced KNEO 330. The product is positioned as a bigger local GPT system for enterprise-scale deployments.,1000,,roadmap,once again we are going to have another bigger system which we call the Neo 1000 right now,0.75,real_new,True,True,Neo 1000 system explicitly named.,keynote_forum,en,1,https://www.youtube.com/watch?v=jHvwE2MHPU0
2024,Kneron,,Kneron A30 NPU,npu,"Kneron said it is announcing the A30 AI chip for edge and AI PC use cases, including companion-chip configurations for notebooks. The chip is positioned as a low-power NPU accelerator that can be cascaded for different AI PC performance tiers.",10 tops,,announced,the KO a30 is a 10 tops per wall sorry 10 tops and uh uh the 11 140 is 40 tops and we can also ccate chip,0.72,real_new,True,True,A30 and 10 TOPS explicitly stated.,keynote_forum,en,1,https://www.youtube.com/watch?v=jHvwE2MHPU0
2024,Kneron,,Kneron KL1140 NPU,npu,"Kneron said it is announcing the KL1140 AI chip as a higher-performance, cascadeable edge AI accelerator. Its 40 TOPS figure places it in the range needed for AI PC-class local inference workloads.",40 tops,,announced,the KO a30 is a 10 tops per wall sorry 10 tops and uh uh the 11 140 is 40 tops and we can also ccate chip,0.7,real_new,True,True,KL1140 and 40 TOPS supported.,keynote_forum,en,1,https://www.youtube.com/watch?v=jHvwE2MHPU0
2024,KPMG,,ESG watermarking service,software,"KPMG Taiwan described an ESG watermarking service being delivered to clients, positioned as analogous to digital watermarking but for ESG transformation and reporting services. It is a consulting/software-enabled ESG service rather than an AI hardware product.",,,announced,for KPMG we are also doing the similar the new service we are delivering the ESG uh watermarking service to our clients,0.62,real_new,True,True,New ESG watermarking service explicitly stated.,keynote_forum,en,1,https://www.youtube.com/watch?v=6fKU3Y3s1hY
2024,Makalot and J-MEX,,J-MEX smart motion capture suit,partnership,"Makalot and J-MEX showed a smart motion-capture suit combining Makalot smart textile technologies with J-MEX IMU sensor technology. The suit is intended for applications such as sports, golf, children’s fitness and motion capture.",,,announced,now I'm with a really cool product called jmax smart motion capture suit which is a joint collaboration between maot and jmax,0.82,real_new,True,True,Product and collaboration are explicitly named.,computour,en,1,https://www.youtube.com/watch?v=bdbw6XlZePE
